2720.81478	0.355153256941	0.355153257019	-7.7832074119e-11	
2720.81837	0.35552402128	0.355524021387	-1.07429509733e-10	
2720.82194	0.351394766361	0.35139476649	-1.29281974015e-10	
2720.82556	0.341021073205	0.341021073365	-1.59681323719e-10	
2720.82911	0.323603759314	0.323603759481	-1.66618829844e-10	
2720.83268	0.298271444756	0.298271444934	-1.78316195143e-10	
2720.83625	0.265310021359	0.265310021536	-1.7727835866e-10	
2720.83983	0.225702265209	0.225702265381	-1.72007130761e-10	
2720.84342	0.181416187486	0.181416187642	-1.55929602563e-10	
2720.84698	0.135775612024	0.135775612148	-1.24353555231e-10	
2720.85056	0.0915455581877	0.0915455582778	-9.01418106825e-11	
2720.85412	0.0528963033251	0.0528963033793	-5.42430822481e-11	
2720.8577	0.0230633932069	0.0230633932159	-8.97104265873e-12	
2720.86127	0.00559843914924	0.00559843911041	3.88300303369e-11	
2720.86486	0.00294676688949	0.00294676679971	8.97827237903e-11	
2720.86844	0.0166724764339	0.016672476302	1.31880503046e-10	
2720.87203	0.0470581243916	0.0470581242206	1.70978599334e-10	
2720.87561	0.0927575493012	0.0927575490996	2.01572925018e-10	
2720.87918	0.1511233516	0.151123351379	2.20949758489e-10	
2720.88274	0.218363537537	0.218363537309	2.28411373149e-10	
2720.8863	0.290040119535	0.290040119312	2.22837692743e-10	
2720.88987	0.361205801695	0.361205801496	1.99278205049e-10	
2720.89344	0.426342577124	0.426342576952	1.71817560179e-10	
2720.897	0.480311215634	0.480311215508	1.25978893983e-10	
2720.90058	0.519247268859	0.519247268783	7.56558149462e-11	
2720.90417	0.539675860506	0.539675860483	2.27911023387e-11	
2720.90776	0.539708171563	0.539708171597	-3.43280959214e-11	
2720.91133	0.519359015962	0.51935901605	-8.83829676113e-11	
2720.91489	0.480263083345	0.480263083485	-1.39934341892e-10	
2720.91847	0.424935977038	0.42493597722	-1.81606396588e-10	
2720.92204	0.357924440443	0.357924440655	-2.1178286902e-10	
2720.9256	0.284326594053	0.284326594277	-2.24384566483e-10	
2720.92918	0.208979285537	0.208979285761	-2.2395599264e-10	
2720.93275	0.137976263494	0.137976263716	-2.21667517675e-10	
2720.94696	-0.0193521494168	-0.0193521493405	-7.63458359032e-11	
2720.95053	-0.0163616011952	-0.0163616011661	-2.90838603201e-11	
2720.9701	0.213013500205	0.213013500029	1.76425901666e-10	
2720.97367	0.263565097491	0.263565097308	1.82591719522e-10	
2720.97724	0.307720642414	0.307720642227	1.87186266487e-10	
2720.9844	0.368849400049	0.36884939989	1.59490254337e-10	
2721.67611	0.251555551487	0.25155555134	1.47044432186e-10	
2721.67967	0.266639959226	0.266639959087	1.38509148595e-10	
2721.68323	0.279035288222	0.279035288078	1.43561162957e-10	
2721.70107	0.337425497378	0.337425497327	5.08175168612e-11	
2721.70464	0.351768917747	0.351768917723	2.3546609107e-11	
2721.70819	0.365583153524	0.365583153531	-6.86312118248e-12	
2721.71175	0.377329100175	0.377329100214	-3.92786358994e-11	
2721.71531	0.384994894896	0.384994894965	-6.86660728277e-11	
2721.71888	0.386533730412	0.386533730513	-1.01351982362e-10	
2721.72244	0.380098118073	0.380098118194	-1.20536358672e-10	
2721.726	0.364348829561	0.364348829708	-1.46557488367e-10	
2721.72957	0.338569676865	0.338569677027	-1.62478974719e-10	
2721.73313	0.303179015057	0.303179015228	-1.71267833249e-10	
2721.7367	0.259254028383	0.259254028555	-1.71929526172e-10	
2721.74025	0.209443923987	0.20944392415	-1.63439900502e-10	
2721.7479	0.0967300959996	0.0967300961133	-1.13735826313e-10	
2721.75147	0.0502315831227	0.0502315832009	-7.81630871138e-11	
2721.75503	0.0133524007967	0.0133524008333	-3.66498446175e-11	
2721.7586	-0.0105140955139	-0.0105140955235	9.64305718609e-12	
2721.76216	-0.0184694054562	-0.0184694055112	5.49671454186e-11	
2721.76573	-0.0089126298775	-0.00891262997732	9.98224090193e-11	
2721.76929	0.0184050477516	0.0184050476115	1.40147421446e-10	
2721.77285	0.0623567811745	0.0623567810012	1.73321662578e-10	
2721.77642	0.120597289709	0.120597289511	1.97678137748e-10	
2721.78004	0.190245227742	0.190245227532	2.09672446072e-10	
2721.7836	0.264343573808	0.264343573597	2.10964745673e-10	
2721.78716	0.338660445143	0.338660444944	1.98738137058e-10	
2721.79073	0.407921348594	0.407921348419	1.74504410921e-10	
2721.79429	0.4665811155	0.46658111536	1.40349676325e-10	
2721.79787	0.510642449901	0.510642449804	9.66511315426e-11	
2721.80144	0.536365523438	0.536365523391	4.74992267741e-11	
2721.805	0.542019569601	0.542019569603	-2.48512321832e-12	
2721.80856	0.527385003198	0.527385003251	-5.33136867986e-11	
2721.81213	0.493597411975	0.493597412076	-1.00725816576e-10	
2721.8157	0.443404626299	0.443404626438	-1.3927076159e-10	
2721.81926	0.380955884317	0.38095588449	-1.73271230697e-10	
2721.82283	0.310724612611	0.310724612805	-1.94126159592e-10	
2721.8264	0.238161844111	0.238161844315	-2.03967731593e-10	
2721.82996	0.168750247131	0.168750247328	-1.96962057775e-10	
2721.83356	0.106478094774	0.106478094957	-1.83195597581e-10	
2721.83713	0.0566522316951	0.0566522318583	-1.63239255446e-10	
2721.8407	0.021624813099	0.0216248132298	-1.3079625924e-10	
2721.84428	0.00296348939239	0.00296348948173	-8.93424453342e-11	
2721.84786	0.0010070736267	0.00100707367679	-5.00892259527e-11	
2721.85142	0.0145308496811	0.0145308496874	-6.2551856056e-12	
2721.85512	0.0425453684239	0.0425453683929	3.09915149099e-11	
